order_id,order_date,ship_date,ship_mode,shipping_cost,order_priority,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_delay
ORD02158,2021-03-05,2021-03-10,Second Class,24.06,Medium,CUST0431,Corporate,United States,San Diego,California,West,PROD0029,Office Supplies,Binders,Binders Model 698,948.99,4,0.3,246.74,5
ORD02159,2021-12-06,2021-12-07,Same Day,40.09,Critical,CUST0064,Consumer,United States,New York,New York,East,PROD0116,Technology,Accessories,Accessories Model 789,894.09,6,0.1,53.65,1
ORD02160,2021-12-06,2021-12-13,First Class,34.13,High,CUST0221,Consumer,United States,San Diego,California,West,PROD0199,Technology,Computers,Computers Model 465,886.68,9,0.3,239.4,7
ORD02161,2021-09-22,2021-09-25,Standard Class,49.68,Medium,CUST0342,Home Office,United States,Chicago,Illinois,Central,PROD0146,Furniture,Bookcases,Bookcases Model 226,757.65,2,0.1,128.8,3
ORD02162,2020-04-12,2020-04-14,Second Class,19.1,Critical,CUST0157,Home Office,United States,Dallas,Texas,South,PROD0170,Technology,Phones,Phones Model 794,319.12,2,0.1,44.68,2
ORD02163,2020-12-06,2020-12-13,Standard Class,23.95,High,CUST0455,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0060,Office Supplies,Art,Art Model 513,1166.13,5,0,268.21,7
ORD02164,2020-12-03,2020-12-13,Same Day,30.27,Low,CUST0167,Home Office,United States,San Antonio,Texas,South,PROD0134,Technology,Phones,Phones Model 745,759.72,7,0.3,129.15,10
ORD02165,2020-08-12,2020-08-21,Second Class,44.44,Low,CUST0361,Corporate,United States,Los Angeles,California,West,PROD0068,Office Supplies,Storage,Storage Model 372,1449.04,5,0.2,86.94,9
ORD02166,2021-07-13,2021-07-15,First Class,39.89,High,CUST0210,Corporate,United States,Chicago,Illinois,Central,PROD0164,Technology,Accessories,Accessories Model 827,302.65,5,0,87.77,2
ORD02167,2021-01-14,2021-01-21,Same Day,19.52,High,CUST0273,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0164,Office Supplies,Paper,Paper Model 250,190.91,10,0.3,13.36,7
ORD02168,2021-04-18,2021-04-23,Standard Class,7.91,Critical,CUST0420,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0163,Technology,Accessories,Accessories Model 561,764.06,6,0.3,221.58,5
ORD02169,2021-02-17,2021-02-25,First Class,19.43,Medium,CUST0474,Home Office,United States,Chicago,Illinois,Central,PROD0045,Technology,Phones,Phones Model 437,410.81,3,0.2,78.05,8
ORD02170,2020-11-25,2020-12-04,Same Day,37.62,Low,CUST0014,Consumer,United States,New York,New York,East,PROD0197,Furniture,Furnishings,Furnishings Model 833,1952.3,7,0.1,546.64,9
ORD02171,2020-06-15,2020-06-22,Standard Class,29.58,Medium,CUST0163,Corporate,United States,San Jose,California,West,PROD0144,Furniture,Bookcases,Bookcases Model 355,1135.81,5,0,68.15,7
ORD02172,2021-10-19,2021-10-24,Same Day,45.36,Critical,CUST0146,Home Office,United States,New York,New York,East,PROD0113,Office Supplies,Art,Art Model 443,342.76,2,0.2,92.55,5
ORD02173,2022-08-29,2022-09-01,Second Class,11.23,Critical,CUST0300,Consumer,United States,Los Angeles,California,West,PROD0176,Furniture,Furnishings,Furnishings Model 741,1828.18,8,0,402.2,3
ORD02174,2022-06-21,2022-06-25,First Class,33.76,Critical,CUST0500,Consumer,United States,Chicago,Illinois,Central,PROD0070,Furniture,Bookcases,Bookcases Model 988,723.2,7,0.3,101.25,4
ORD02175,2020-12-04,2020-12-08,Same Day,30,High,CUST0268,Home Office,United States,New York,New York,East,PROD0054,Technology,Phones,Phones Model 829,1944.35,2,0.2,194.44,4
ORD02176,2022-03-25,2022-03-31,Same Day,5.08,High,CUST0224,Corporate,United States,Los Angeles,California,West,PROD0060,Technology,Computers,Computers Model 997,206.36,10,0.3,55.72,6
ORD02177,2022-08-07,2022-08-13,First Class,17.16,High,CUST0443,Home Office,United States,Chicago,Illinois,Central,PROD0025,Office Supplies,Art,Art Model 496,1495.59,9,0.1,388.85,6
ORD02178,2020-06-09,2020-06-16,Standard Class,12.9,Low,CUST0460,Home Office,United States,San Jose,California,West,PROD0090,Furniture,Furnishings,Furnishings Model 974,1643.39,5,0.3,312.24,7
ORD02179,2022-02-17,2022-02-21,First Class,10.32,Low,CUST0494,Consumer,United States,San Jose,California,West,PROD0121,Office Supplies,Binders,Binders Model 535,455.02,3,0.1,81.9,4
ORD02180,2020-04-25,2020-05-01,Standard Class,22.36,Low,CUST0500,Home Office,United States,San Antonio,Texas,South,PROD0052,Office Supplies,Paper,Paper Model 207,671.21,7,0,87.26,6
ORD02181,2021-09-22,2021-09-23,Same Day,12.34,High,CUST0091,Home Office,United States,Phoenix,Arizona,West,PROD0119,Furniture,Bookcases,Bookcases Model 116,1836.84,1,0.3,220.42,1
ORD02182,2020-05-30,2020-06-01,Second Class,9.24,Medium,CUST0281,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0050,Technology,Phones,Phones Model 803,1495.69,3,0,284.18,2
ORD02183,2020-11-01,2020-11-02,Second Class,18.34,Medium,CUST0185,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0047,Technology,Accessories,Accessories Model 294,1493.78,4,0.3,89.63,1
ORD02184,2022-08-19,2022-08-29,Second Class,32.69,Medium,CUST0383,Home Office,United States,Phoenix,Arizona,West,PROD0042,Technology,Phones,Phones Model 474,388.48,9,0.3,50.5,10
ORD02185,2021-07-09,2021-07-17,Same Day,25.68,Critical,CUST0350,Consumer,United States,New York,New York,East,PROD0176,Office Supplies,Storage,Storage Model 976,467.45,3,0,60.77,8
ORD02186,2021-08-29,2021-09-06,Second Class,40.82,High,CUST0466,Home Office,United States,San Jose,California,West,PROD0034,Office Supplies,Art,Art Model 564,308.35,6,0.2,89.42,8
ORD02187,2021-05-20,2021-05-28,First Class,30.67,High,CUST0008,Corporate,United States,Los Angeles,California,West,PROD0182,Furniture,Furnishings,Furnishings Model 346,271.51,7,0.1,24.44,8
ORD02188,2021-03-29,2021-04-04,First Class,33.59,High,CUST0230,Home Office,United States,San Diego,California,West,PROD0019,Office Supplies,Binders,Binders Model 554,1777.6,2,0,479.95,6
ORD02189,2020-09-01,2020-09-02,First Class,26.74,Critical,CUST0261,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0092,Furniture,Furnishings,Furnishings Model 811,561.82,1,0.2,117.98,1
ORD02190,2022-03-13,2022-03-19,First Class,15.88,Low,CUST0328,Home Office,United States,Los Angeles,California,West,PROD0161,Technology,Accessories,Accessories Model 945,706.27,2,0,70.63,6
ORD02191,2020-03-24,2020-03-30,Second Class,37.58,Critical,CUST0382,Corporate,United States,Phoenix,Arizona,West,PROD0115,Office Supplies,Paper,Paper Model 408,200.94,5,0,46.22,6
ORD02192,2022-01-17,2022-01-23,First Class,19.96,Critical,CUST0336,Consumer,United States,Los Angeles,California,West,PROD0110,Furniture,Tables,Tables Model 471,614.19,7,0.3,141.26,6
ORD02193,2022-12-01,2022-12-09,Second Class,28.7,Low,CUST0108,Consumer,United States,San Antonio,Texas,South,PROD0065,Furniture,Furnishings,Furnishings Model 476,1913.69,1,0,554.97,8
ORD02194,2022-08-26,2022-09-01,First Class,20.93,Low,CUST0195,Corporate,United States,Chicago,Illinois,Central,PROD0039,Furniture,Chairs,Chairs Model 993,1068.62,4,0.3,96.18,6
ORD02195,2020-01-05,2020-01-06,Same Day,31.3,Medium,CUST0320,Consumer,United States,San Diego,California,West,PROD0036,Technology,Accessories,Accessories Model 421,298.77,6,0,23.9,1
ORD02196,2022-11-30,2022-12-03,Same Day,8.08,Medium,CUST0219,Home Office,United States,Houston,Texas,South,PROD0167,Office Supplies,Paper,Paper Model 236,1571.4,3,0.2,408.56,3
ORD02197,2022-09-07,2022-09-10,First Class,36.38,High,CUST0113,Home Office,United States,San Antonio,Texas,South,PROD0037,Office Supplies,Storage,Storage Model 667,1166.96,8,0.3,93.36,3
ORD02198,2022-01-20,2022-01-25,First Class,34.11,Critical,CUST0069,Corporate,United States,New York,New York,East,PROD0019,Technology,Computers,Computers Model 501,1382.85,4,0.2,235.08,5
ORD02199,2022-05-08,2022-05-11,Standard Class,22.31,Critical,CUST0140,Consumer,United States,Houston,Texas,South,PROD0196,Technology,Phones,Phones Model 826,135.38,7,0,24.37,3
ORD02200,2021-04-30,2021-05-07,Standard Class,24.22,Critical,CUST0305,Home Office,United States,San Jose,California,West,PROD0159,Technology,Accessories,Accessories Model 289,1750.55,3,0.1,157.55,7
ORD02201,2020-05-29,2020-06-02,Second Class,26.27,Critical,CUST0044,Home Office,United States,Houston,Texas,South,PROD0084,Technology,Phones,Phones Model 803,260.5,5,0.1,70.34,4
ORD02202,2022-11-02,2022-11-06,Same Day,20.29,Low,CUST0294,Consumer,United States,Dallas,Texas,South,PROD0127,Furniture,Bookcases,Bookcases Model 504,792.09,3,0.3,205.94,4
ORD02203,2022-05-16,2022-05-21,Second Class,24.31,High,CUST0202,Home Office,United States,San Antonio,Texas,South,PROD0064,Furniture,Tables,Tables Model 180,201.74,5,0.2,46.4,5
ORD02204,2021-08-04,2021-08-14,Second Class,30.06,Medium,CUST0193,Home Office,United States,Chicago,Illinois,Central,PROD0184,Technology,Phones,Phones Model 337,60.03,2,0.3,12.01,10
ORD02205,2021-12-01,2021-12-11,Same Day,31.98,High,CUST0059,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0089,Furniture,Furnishings,Furnishings Model 624,693.65,9,0,145.67,10
ORD02206,2021-09-27,2021-10-01,Second Class,37.91,Medium,CUST0194,Home Office,United States,San Antonio,Texas,South,PROD0158,Office Supplies,Storage,Storage Model 873,653.9,2,0.3,137.32,4
ORD02207,2020-06-27,2020-07-01,First Class,9.56,High,CUST0201,Corporate,United States,San Antonio,Texas,South,PROD0134,Office Supplies,Binders,Binders Model 400,425.68,7,0,38.31,4
ORD02208,2022-11-11,2022-11-17,Same Day,47.84,Critical,CUST0147,Consumer,United States,Chicago,Illinois,Central,PROD0194,Furniture,Furnishings,Furnishings Model 434,606.31,4,0.3,175.83,6
ORD02209,2021-02-25,2021-03-06,Second Class,33.67,Medium,CUST0453,Corporate,United States,San Antonio,Texas,South,PROD0169,Furniture,Tables,Tables Model 337,1820.95,7,0.2,327.77,9
ORD02210,2021-03-07,2021-03-11,First Class,31.54,Critical,CUST0418,Corporate,United States,Los Angeles,California,West,PROD0079,Furniture,Chairs,Chairs Model 543,625.24,9,0.3,87.53,4
ORD02211,2020-08-14,2020-08-24,Second Class,17.33,High,CUST0467,Corporate,United States,New York,New York,East,PROD0142,Technology,Computers,Computers Model 374,1590.64,8,0.2,445.38,10
ORD02212,2021-12-05,2021-12-10,First Class,25.47,Low,CUST0360,Corporate,United States,Chicago,Illinois,Central,PROD0084,Office Supplies,Binders,Binders Model 229,836.22,2,0.1,242.5,5
ORD02213,2021-07-12,2021-07-19,Standard Class,8.48,Medium,CUST0258,Consumer,United States,Chicago,Illinois,Central,PROD0195,Technology,Phones,Phones Model 187,1078.7,3,0.2,75.51,7
ORD02214,2021-12-21,2021-12-28,Second Class,37.81,Medium,CUST0014,Home Office,United States,Los Angeles,California,West,PROD0152,Office Supplies,Art,Art Model 632,847.91,6,0.3,211.98,7
ORD02215,2020-12-23,2020-12-24,First Class,37.42,High,CUST0340,Corporate,United States,San Antonio,Texas,South,PROD0137,Furniture,Tables,Tables Model 112,821.35,1,0.2,229.98,1
ORD02216,2022-10-01,2022-10-05,Second Class,15.49,Medium,CUST0086,Home Office,United States,Houston,Texas,South,PROD0174,Office Supplies,Art,Art Model 317,507.85,6,0.2,60.94,4
ORD02217,2021-09-05,2021-09-08,Same Day,49.21,Critical,CUST0029,Home Office,United States,San Diego,California,West,PROD0046,Technology,Computers,Computers Model 296,1956.65,6,0.3,371.76,3
ORD02218,2021-06-17,2021-06-25,Second Class,29.91,Medium,CUST0216,Consumer,United States,Dallas,Texas,South,PROD0148,Furniture,Bookcases,Bookcases Model 283,396.68,9,0.1,31.73,8
ORD02219,2022-04-18,2022-04-27,First Class,38.28,Critical,CUST0229,Corporate,United States,Dallas,Texas,South,PROD0171,Technology,Phones,Phones Model 963,391.92,6,0,62.71,9
ORD02220,2022-11-09,2022-11-14,First Class,19.42,High,CUST0132,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0103,Office Supplies,Paper,Paper Model 829,1688.82,9,0.1,388.43,5
ORD02221,2022-08-17,2022-08-23,Second Class,34.07,High,CUST0084,Home Office,United States,San Diego,California,West,PROD0138,Office Supplies,Binders,Binders Model 373,1202.03,6,0.3,96.16,6
ORD02222,2022-10-18,2022-10-23,First Class,24.41,High,CUST0287,Consumer,United States,New York,New York,East,PROD0117,Technology,Computers,Computers Model 770,1266.49,1,0.3,265.96,5
ORD02223,2022-12-16,2022-12-22,Second Class,15.3,Low,CUST0438,Corporate,United States,New York,New York,East,PROD0191,Furniture,Chairs,Chairs Model 632,1636.15,7,0,458.12,6
ORD02224,2020-07-04,2020-07-12,First Class,20.6,Medium,CUST0138,Home Office,United States,San Jose,California,West,PROD0166,Technology,Accessories,Accessories Model 657,613.68,9,0.3,110.46,8
ORD02225,2022-09-02,2022-09-09,First Class,6.08,Medium,CUST0050,Consumer,United States,Los Angeles,California,West,PROD0010,Technology,Phones,Phones Model 263,801.14,1,0.1,128.18,7
ORD02226,2021-08-20,2021-08-26,First Class,49.01,Critical,CUST0360,Home Office,United States,San Antonio,Texas,South,PROD0126,Office Supplies,Paper,Paper Model 472,1183.71,7,0.1,284.09,6
ORD02227,2020-03-26,2020-04-05,Standard Class,8.28,High,CUST0402,Corporate,United States,San Antonio,Texas,South,PROD0083,Furniture,Chairs,Chairs Model 766,1933.32,4,0.1,290,10
ORD02228,2022-01-11,2022-01-15,Second Class,48.9,Critical,CUST0132,Corporate,United States,Dallas,Texas,South,PROD0028,Technology,Accessories,Accessories Model 347,57.52,6,0.1,2.88,4
ORD02229,2020-12-06,2020-12-08,Same Day,19.69,Critical,CUST0261,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0036,Technology,Computers,Computers Model 904,1143.26,5,0.1,297.25,2
ORD02230,2020-03-17,2020-03-18,Same Day,14.92,Low,CUST0124,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0141,Technology,Accessories,Accessories Model 177,1991.66,2,0,438.17,1
ORD02231,2020-01-13,2020-01-21,Standard Class,42.74,Medium,CUST0436,Consumer,United States,San Diego,California,West,PROD0174,Furniture,Furnishings,Furnishings Model 923,877.35,4,0.1,201.79,8
ORD02232,2021-07-13,2021-07-17,First Class,42.02,Low,CUST0406,Consumer,United States,San Diego,California,West,PROD0077,Furniture,Furnishings,Furnishings Model 395,836.03,9,0.2,91.96,4
ORD02233,2022-03-26,2022-03-31,First Class,26.5,Medium,CUST0322,Home Office,United States,Houston,Texas,South,PROD0174,Technology,Computers,Computers Model 725,935.25,6,0,233.81,5
ORD02234,2021-08-04,2021-08-11,First Class,15.87,High,CUST0061,Corporate,United States,Phoenix,Arizona,West,PROD0011,Office Supplies,Binders,Binders Model 168,740.74,8,0.2,185.19,7
ORD02235,2020-11-09,2020-11-17,Second Class,49.92,Low,CUST0205,Consumer,United States,Chicago,Illinois,Central,PROD0062,Furniture,Bookcases,Bookcases Model 171,196.59,9,0,55.05,8
ORD02236,2022-12-04,2022-12-09,Standard Class,14.26,Low,CUST0174,Home Office,United States,New York,New York,East,PROD0113,Technology,Accessories,Accessories Model 710,173.68,8,0.1,10.42,5
ORD02237,2020-07-26,2020-07-31,First Class,47.5,Low,CUST0093,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0042,Furniture,Tables,Tables Model 601,1102.66,4,0,220.53,5
ORD02238,2021-06-15,2021-06-23,Same Day,34.76,Low,CUST0483,Home Office,United States,New York,New York,East,PROD0135,Office Supplies,Paper,Paper Model 952,1497.86,3,0,449.36,8
ORD02239,2020-02-08,2020-02-11,Standard Class,35.77,Critical,CUST0132,Home Office,United States,Phoenix,Arizona,West,PROD0187,Technology,Accessories,Accessories Model 247,1121.42,2,0.3,123.36,3
ORD02240,2022-02-21,2022-02-27,First Class,47.93,Critical,CUST0359,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0147,Furniture,Tables,Tables Model 918,1933.74,1,0.3,135.36,6
ORD02241,2021-12-11,2021-12-21,Same Day,6.24,Low,CUST0163,Consumer,United States,Chicago,Illinois,Central,PROD0072,Office Supplies,Binders,Binders Model 389,1093.85,10,0.2,284.4,10
ORD02242,2020-08-25,2020-09-03,First Class,48.76,Medium,CUST0241,Corporate,United States,Houston,Texas,South,PROD0038,Office Supplies,Binders,Binders Model 894,450.82,1,0.2,81.15,9
ORD02243,2021-10-23,2021-10-29,Second Class,42.76,Low,CUST0009,Home Office,United States,San Antonio,Texas,South,PROD0011,Furniture,Chairs,Chairs Model 357,1876.94,6,0,337.85,6
ORD02244,2021-08-08,2021-08-10,Same Day,18.32,Low,CUST0357,Home Office,United States,Houston,Texas,South,PROD0038,Office Supplies,Storage,Storage Model 112,426.91,9,0.3,25.61,2
ORD02245,2022-08-27,2022-09-01,First Class,20.27,Critical,CUST0470,Home Office,United States,Phoenix,Arizona,West,PROD0013,Furniture,Chairs,Chairs Model 157,964.23,7,0.2,134.99,5
ORD02246,2021-05-27,2021-06-01,Second Class,14.69,Medium,CUST0450,Consumer,United States,Phoenix,Arizona,West,PROD0182,Technology,Computers,Computers Model 460,550.46,6,0.2,154.13,5
ORD02247,2020-12-13,2020-12-22,Same Day,29.05,Medium,CUST0204,Home Office,United States,Houston,Texas,South,PROD0050,Furniture,Tables,Tables Model 849,594.47,1,0.3,172.4,9
ORD02248,2021-11-10,2021-11-18,First Class,20.2,Critical,CUST0016,Corporate,United States,Phoenix,Arizona,West,PROD0200,Furniture,Chairs,Chairs Model 128,347.36,10,0,38.21,8
ORD02249,2021-07-17,2021-07-23,Standard Class,5.44,Medium,CUST0389,Home Office,United States,San Jose,California,West,PROD0099,Technology,Computers,Computers Model 422,531.75,10,0.1,154.21,6
ORD02250,2022-09-06,2022-09-07,Same Day,43.99,Low,CUST0299,Corporate,United States,San Jose,California,West,PROD0028,Office Supplies,Storage,Storage Model 306,970.27,1,0.3,291.08,1
ORD02251,2020-03-20,2020-03-29,Second Class,17.22,High,CUST0335,Home Office,United States,San Antonio,Texas,South,PROD0016,Technology,Phones,Phones Model 650,1536.29,9,0.1,368.71,9
ORD02252,2021-11-04,2021-11-14,Standard Class,17.77,Low,CUST0336,Home Office,United States,New York,New York,East,PROD0064,Office Supplies,Paper,Paper Model 931,1243.92,6,0,149.27,10
ORD02253,2022-10-05,2022-10-10,Same Day,14.13,High,CUST0121,Corporate,United States,San Diego,California,West,PROD0099,Technology,Accessories,Accessories Model 350,602.27,6,0.3,54.2,5
ORD02254,2020-10-29,2020-11-07,Second Class,29.35,High,CUST0469,Consumer,United States,San Antonio,Texas,South,PROD0105,Furniture,Chairs,Chairs Model 468,164.48,1,0,21.38,9
ORD02255,2020-12-13,2020-12-18,Second Class,45.1,Medium,CUST0256,Corporate,United States,New York,New York,East,PROD0169,Office Supplies,Art,Art Model 221,1546.21,10,0,154.62,5
ORD02256,2020-07-23,2020-08-01,Standard Class,9.57,High,CUST0063,Home Office,United States,Houston,Texas,South,PROD0106,Office Supplies,Binders,Binders Model 240,392.16,1,0.1,66.67,9
ORD02257,2021-10-28,2021-10-29,Same Day,47.34,High,CUST0122,Home Office,United States,New York,New York,East,PROD0135,Office Supplies,Binders,Binders Model 625,1301.86,4,0,377.54,1
ORD02258,2020-08-09,2020-08-10,Second Class,9.38,Critical,CUST0089,Corporate,United States,San Jose,California,West,PROD0100,Technology,Accessories,Accessories Model 511,252.81,3,0,42.98,1
ORD02259,2021-01-14,2021-01-17,First Class,10,Low,CUST0169,Home Office,United States,Phoenix,Arizona,West,PROD0143,Technology,Accessories,Accessories Model 581,752.88,2,0.3,188.22,3
ORD02260,2020-11-06,2020-11-07,Standard Class,25.83,Critical,CUST0086,Corporate,United States,Chicago,Illinois,Central,PROD0091,Technology,Computers,Computers Model 851,115.7,9,0,6.94,1
ORD02261,2021-03-04,2021-03-10,Second Class,17.03,Critical,CUST0342,Consumer,United States,San Diego,California,West,PROD0093,Technology,Accessories,Accessories Model 836,1717.16,8,0,206.06,6
ORD02262,2020-02-28,2020-03-06,First Class,46.65,Medium,CUST0330,Consumer,United States,Houston,Texas,South,PROD0168,Office Supplies,Paper,Paper Model 371,909.97,3,0.2,154.69,7
ORD02263,2020-10-22,2020-10-26,Second Class,10.84,High,CUST0253,Home Office,United States,San Jose,California,West,PROD0023,Office Supplies,Art,Art Model 412,59.64,2,0.3,13.72,4
ORD02264,2022-04-23,2022-04-25,Second Class,25.58,Critical,CUST0041,Consumer,United States,San Antonio,Texas,South,PROD0019,Office Supplies,Storage,Storage Model 938,939.28,1,0,84.54,2
ORD02265,2022-02-15,2022-02-22,Second Class,14.5,Critical,CUST0439,Consumer,United States,Houston,Texas,South,PROD0019,Office Supplies,Storage,Storage Model 104,188.79,4,0.2,43.42,7
ORD02266,2022-07-18,2022-07-21,Standard Class,27.14,Medium,CUST0376,Corporate,United States,Phoenix,Arizona,West,PROD0090,Technology,Computers,Computers Model 462,1234.08,9,0.2,86.39,3
ORD02267,2021-09-02,2021-09-08,First Class,9.02,Low,CUST0391,Home Office,United States,Dallas,Texas,South,PROD0053,Furniture,Furnishings,Furnishings Model 384,613.18,1,0.1,55.19,6
ORD02268,2022-02-09,2022-02-12,Same Day,8.78,High,CUST0386,Home Office,United States,New York,New York,East,PROD0184,Technology,Phones,Phones Model 899,1790.42,5,0.1,125.33,3
ORD02269,2021-10-05,2021-10-13,First Class,42.43,Low,CUST0231,Home Office,United States,San Diego,California,West,PROD0103,Office Supplies,Binders,Binders Model 559,169.43,8,0.1,20.33,8
ORD02270,2020-03-07,2020-03-09,Same Day,39.23,Low,CUST0234,Consumer,United States,Houston,Texas,South,PROD0121,Technology,Accessories,Accessories Model 507,1106.67,7,0.3,66.4,2
ORD02271,2020-12-04,2020-12-13,Standard Class,23.11,Low,CUST0007,Consumer,United States,Los Angeles,California,West,PROD0118,Technology,Computers,Computers Model 825,1948.28,9,0.1,253.28,9
ORD02272,2021-07-21,2021-07-23,Same Day,7.52,High,CUST0443,Home Office,United States,San Diego,California,West,PROD0103,Office Supplies,Art,Art Model 452,263.25,3,0,76.34,2
ORD02273,2020-03-01,2020-03-11,Same Day,15,High,CUST0232,Home Office,United States,Houston,Texas,South,PROD0028,Technology,Computers,Computers Model 475,836.8,10,0.2,242.67,10
ORD02274,2021-02-02,2021-02-07,First Class,26.54,Critical,CUST0054,Corporate,United States,Houston,Texas,South,PROD0186,Technology,Computers,Computers Model 718,1807.04,6,0,524.04,5
ORD02275,2020-12-19,2020-12-26,Same Day,41.74,Low,CUST0048,Corporate,United States,Phoenix,Arizona,West,PROD0013,Furniture,Tables,Tables Model 129,402.76,1,0.2,100.69,7
ORD02276,2022-05-14,2022-05-17,Standard Class,28.1,Medium,CUST0399,Home Office,United States,San Jose,California,West,PROD0119,Furniture,Bookcases,Bookcases Model 257,1215.27,7,0.1,85.07,3
ORD02277,2022-03-07,2022-03-09,Same Day,18.38,Critical,CUST0038,Home Office,United States,San Jose,California,West,PROD0005,Furniture,Bookcases,Bookcases Model 735,1858.78,7,0,334.58,2
ORD02278,2021-02-05,2021-02-07,First Class,39.68,High,CUST0366,Home Office,United States,Houston,Texas,South,PROD0016,Technology,Accessories,Accessories Model 443,677.09,10,0.3,33.85,2
ORD02279,2021-03-07,2021-03-13,Same Day,15.91,Low,CUST0228,Corporate,United States,Chicago,Illinois,Central,PROD0125,Furniture,Bookcases,Bookcases Model 759,779.35,5,0.1,124.7,6
ORD02280,2020-11-03,2020-11-09,Second Class,23.19,High,CUST0271,Consumer,United States,New York,New York,East,PROD0200,Furniture,Furnishings,Furnishings Model 901,1735.91,8,0.2,156.23,6
ORD02281,2022-02-09,2022-02-16,First Class,13.66,Low,CUST0337,Consumer,United States,Dallas,Texas,South,PROD0154,Furniture,Chairs,Chairs Model 393,591.93,8,0.1,53.27,7
ORD02282,2021-06-09,2021-06-17,Same Day,36.96,Medium,CUST0151,Corporate,United States,San Antonio,Texas,South,PROD0079,Office Supplies,Paper,Paper Model 853,1880.48,5,0.2,507.73,8
ORD02283,2021-09-04,2021-09-10,Same Day,14.71,Medium,CUST0188,Consumer,United States,New York,New York,East,PROD0192,Office Supplies,Paper,Paper Model 895,171.6,4,0.3,36.04,6
ORD02284,2021-05-26,2021-06-04,Standard Class,34.68,Low,CUST0407,Consumer,United States,San Diego,California,West,PROD0083,Furniture,Chairs,Chairs Model 944,1232.55,3,0.2,160.23,9
ORD02285,2021-10-21,2021-10-29,Standard Class,28.7,Critical,CUST0247,Home Office,United States,Phoenix,Arizona,West,PROD0097,Furniture,Chairs,Chairs Model 869,1407.71,10,0.2,98.54,8
ORD02286,2022-05-18,2022-05-26,First Class,31.85,Low,CUST0402,Corporate,United States,San Diego,California,West,PROD0092,Furniture,Chairs,Chairs Model 416,1764.22,9,0.3,229.35,8
ORD02287,2022-11-30,2022-12-10,Same Day,13.16,Medium,CUST0234,Home Office,United States,New York,New York,East,PROD0089,Technology,Accessories,Accessories Model 581,295.07,10,0.1,26.56,10
ORD02288,2020-11-27,2020-12-04,First Class,30.81,Critical,CUST0122,Home Office,United States,Los Angeles,California,West,PROD0159,Office Supplies,Storage,Storage Model 570,781.71,1,0.1,179.79,7
ORD02289,2022-09-29,2022-10-07,Same Day,29.88,Critical,CUST0444,Consumer,United States,Houston,Texas,South,PROD0070,Furniture,Chairs,Chairs Model 113,312.41,7,0,74.98,8
ORD02290,2020-03-26,2020-04-01,Standard Class,49.89,High,CUST0016,Home Office,United States,San Diego,California,West,PROD0098,Technology,Phones,Phones Model 842,1932.2,6,0.1,521.69,6
ORD02291,2021-11-21,2021-11-30,Standard Class,10.94,Critical,CUST0094,Corporate,United States,San Antonio,Texas,South,PROD0118,Technology,Phones,Phones Model 916,1028.23,2,0,205.65,9
ORD02292,2020-10-03,2020-10-06,Same Day,48.24,Critical,CUST0470,Home Office,United States,San Jose,California,West,PROD0033,Office Supplies,Art,Art Model 886,262.28,4,0.2,34.1,3
ORD02293,2020-07-29,2020-07-31,First Class,7.83,Low,CUST0440,Home Office,United States,Los Angeles,California,West,PROD0017,Office Supplies,Paper,Paper Model 253,1986.47,3,0.3,496.62,2
ORD02294,2020-08-07,2020-08-10,Same Day,39.64,High,CUST0466,Corporate,United States,San Diego,California,West,PROD0041,Technology,Phones,Phones Model 272,1609.47,10,0.1,241.42,3
ORD02295,2020-06-16,2020-06-19,Same Day,15.34,Critical,CUST0040,Consumer,United States,Houston,Texas,South,PROD0169,Office Supplies,Art,Art Model 447,1199.08,1,0.2,191.85,3
ORD02296,2021-11-13,2021-11-20,Same Day,28.12,High,CUST0093,Consumer,United States,Phoenix,Arizona,West,PROD0078,Technology,Accessories,Accessories Model 443,948.02,7,0,104.28,7
ORD02297,2022-03-22,2022-03-23,Second Class,13.48,Medium,CUST0172,Corporate,United States,Phoenix,Arizona,West,PROD0128,Furniture,Bookcases,Bookcases Model 509,1570.28,2,0,251.24,1
ORD02298,2020-10-31,2020-11-10,Same Day,15.58,High,CUST0050,Home Office,United States,Chicago,Illinois,Central,PROD0004,Furniture,Tables,Tables Model 636,176.17,8,0.2,45.8,10
ORD02299,2021-05-07,2021-05-15,Second Class,44.53,Critical,CUST0188,Consumer,United States,San Jose,California,West,PROD0064,Technology,Accessories,Accessories Model 128,1673.63,6,0.1,267.78,8
ORD02300,2020-06-21,2020-06-29,Second Class,23.11,High,CUST0114,Consumer,United States,San Diego,California,West,PROD0166,Office Supplies,Storage,Storage Model 306,1544.45,9,0.3,308.89,8
